File.ID	File.Name	Data.Category	Data.Type	Project.ID	Case.ID	Sample.ID	Sample.Type	id	filename	md5	size	state
f9655be7-48f2-4f0d-a977-0490a38cebb1	7021632c-f0b7-406b-b839-984c10966fe5_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5467	TCGA-CZ-5467-11A	Solid Tissue Normal	f9655be7-48f2-4f0d-a977-0490a38cebb1	7021632c-f0b7-406b-b839-984c10966fe5_wxs_gdc_realn.bam	3c27fb2ff6c0448c4e336ee81dbc7563	37500563009	released
b54c245c-932d-4c0d-b609-fc9885a2e0ec	377fa259-bff5-459f-b14e-3cfef8ba5260_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B2-4101	TCGA-B2-4101-11A	Solid Tissue Normal	b54c245c-932d-4c0d-b609-fc9885a2e0ec	377fa259-bff5-459f-b14e-3cfef8ba5260_wxs_gdc_realn.bam	80ee2fd583cddb550a3042fe90ae66ac	22766643075	released
da826461-292d-4138-96e6-76ea07fbdc65	85d470b3-45ce-4267-ab98-ce6cc5ca43d4_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B4-5377	TCGA-B4-5377-10A	Blood Derived Normal	da826461-292d-4138-96e6-76ea07fbdc65	85d470b3-45ce-4267-ab98-ce6cc5ca43d4_wxs_gdc_realn.bam	3a32de8c923867ae62746cb2925d4832	39436533652	released
d76619bc-0eac-4c8e-b23b-820fee0591bf	d637e1a3-936e-4e97-b95e-bced6aec8594_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-5677	TCGA-CJ-5677-11A	Solid Tissue Normal	d76619bc-0eac-4c8e-b23b-820fee0591bf	d637e1a3-936e-4e97-b95e-bced6aec8594_wxs_gdc_realn.bam	1bf4d4ca1961f1aeaa271562562f7cb0	30931411560	released
ce09c642-ee5f-47da-b277-09b3029cecea	49f97575-9f0f-485e-9544-77d27701dbbb_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-6D-AA2E	TCGA-6D-AA2E-10A	Blood Derived Normal	ce09c642-ee5f-47da-b277-09b3029cecea	49f97575-9f0f-485e-9544-77d27701dbbb_wxs_gdc_realn.bam	2f80625f642a96501922aab200834dd7	18166618673	released
09aad4f7-aa75-44ea-a56c-9c31d257b12d	6bc3f689-898a-431d-b2ca-9661ecf14ac2_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-4974	TCGA-BP-4974-11A	Solid Tissue Normal	09aad4f7-aa75-44ea-a56c-9c31d257b12d	6bc3f689-898a-431d-b2ca-9661ecf14ac2_wxs_gdc_realn.bam	0f034675018a8a997765788903619cff	20717858310	released
9bd4d8b5-a82b-48ff-b9c6-c67b2eb9115b	9e3d0ca6-9520-4e25-8db3-cf51008a0314_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B8-5163	TCGA-B8-5163-10A	Blood Derived Normal	9bd4d8b5-a82b-48ff-b9c6-c67b2eb9115b	9e3d0ca6-9520-4e25-8db3-cf51008a0314_wxs_gdc_realn.bam	a4552abb3cf2f5a68aa80680c9a0eec0	21096174931	released
adf18bd9-7fbc-4661-a5bf-4628d0a0b5c3	36ee6525-023c-42c2-a752-38bc55af5aba_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5092	TCGA-B0-5092-11A	Solid Tissue Normal	adf18bd9-7fbc-4661-a5bf-4628d0a0b5c3	36ee6525-023c-42c2-a752-38bc55af5aba_wxs_gdc_realn.bam	37a9cd3bee6376d4690f8fd8bcf286c2	25800563645	released
aa9069d2-be58-4ea8-82eb-59ea1481a398	30e43131-d7aa-407d-9bed-28ae34db1b68_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-AK-3458	TCGA-AK-3458-10A	Blood Derived Normal	aa9069d2-be58-4ea8-82eb-59ea1481a398	30e43131-d7aa-407d-9bed-28ae34db1b68_wxs_gdc_realn.bam	c1f14bf5f845e5e2829ea638982e7615	25464376066	released
c72895c7-eb0e-4029-ba99-7c39827eb7ea	fa597cce-bae4-49b7-8d02-d00582f821f0_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-4912	TCGA-CJ-4912-11A	Solid Tissue Normal	c72895c7-eb0e-4029-ba99-7c39827eb7ea	fa597cce-bae4-49b7-8d02-d00582f821f0_wxs_gdc_realn.bam	c00a477d675fc45f9aac6ddbe9d5601e	30445888520	released
ef6ef3e2-8a9d-42ed-bd48-fa89a4a0cd0f	7ab9f3c3-88b7-4d39-be66-f4ea0798274b_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-4161	TCGA-BP-4161-11A	Solid Tissue Normal	ef6ef3e2-8a9d-42ed-bd48-fa89a4a0cd0f	7ab9f3c3-88b7-4d39-be66-f4ea0798274b_wxs_gdc_realn.bam	f7caa8e9cfe91297c647d0d0e2ecba03	32329451684	released
a278fe19-3abe-45de-b91b-11396c9abc20	2641ff9a-cb27-4feb-b9ec-c191e56673bb_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5697	TCGA-B0-5697-11A	Solid Tissue Normal	a278fe19-3abe-45de-b91b-11396c9abc20	2641ff9a-cb27-4feb-b9ec-c191e56673bb_wxs_gdc_realn.bam	6120708a9b5f0cc0f8c8012fefcf85e1	44598414584	released
407abd3e-6bed-4af5-86dc-be60c8226416	9fa5413f-5599-45cd-9b1b-e425eab73870_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-4971	TCGA-BP-4971-11A	Solid Tissue Normal	407abd3e-6bed-4af5-86dc-be60c8226416	9fa5413f-5599-45cd-9b1b-e425eab73870_wxs_gdc_realn.bam	8c167cb1ccd4d0284d6560803e64ef45	23734341939	released
d8ae9b68-81dc-413b-be63-d1a3d3c14aa8	10d7ba85-b3b5-4a53-a686-70be8848a041_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-4987	TCGA-BP-4987-11A	Solid Tissue Normal	d8ae9b68-81dc-413b-be63-d1a3d3c14aa8	10d7ba85-b3b5-4a53-a686-70be8848a041_wxs_gdc_realn.bam	3e8863114208ddb84a37de174682baef	22788679728	released
1de56f64-db80-451c-8e2e-79e16b80ab31	be250c13-93c8-4e95-b0b9-c6a4fce00090_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-4167	TCGA-BP-4167-11A	Solid Tissue Normal	1de56f64-db80-451c-8e2e-79e16b80ab31	be250c13-93c8-4e95-b0b9-c6a4fce00090_wxs_gdc_realn.bam	d31e3279b12f9429787b2d46fe69a15a	30688834957	released
153898d8-8245-4d44-97dc-90ed9dbf9b39	2c1405f2-a53e-43b2-843e-eebbfe8074fe_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-A3-3323	TCGA-A3-3323-11A	Solid Tissue Normal	153898d8-8245-4d44-97dc-90ed9dbf9b39	2c1405f2-a53e-43b2-843e-eebbfe8074fe_wxs_gdc_realn.bam	29e710051fb328104822db144c75105c	31160341403	released
15057e95-f2a8-46ec-856b-69b041dbd411	495879a9-ed52-43a8-99ea-37ca7008c323_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-5672	TCGA-CJ-5672-11A	Solid Tissue Normal	15057e95-f2a8-46ec-856b-69b041dbd411	495879a9-ed52-43a8-99ea-37ca7008c323_wxs_gdc_realn.bam	d0639575f2aae8703a5763ac045707b7	39768767502	released
6a5f624a-eaa0-49eb-ac66-5d7cfdf49dfd	fdf88258-9b8a-434a-b396-df5242420b20_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5452	TCGA-CZ-5452-11A	Solid Tissue Normal	6a5f624a-eaa0-49eb-ac66-5d7cfdf49dfd	fdf88258-9b8a-434a-b396-df5242420b20_wxs_gdc_realn.bam	a2a51e4d5ec9d69015b0d4b93be63b26	39156922077	released
d527ed17-5e95-4fe7-a724-dd48129e167b	d0565d18-c6de-43e8-a278-f87797f6793a_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B8-A54G	TCGA-B8-A54G-10A	Blood Derived Normal	d527ed17-5e95-4fe7-a724-dd48129e167b	d0565d18-c6de-43e8-a278-f87797f6793a_wxs_gdc_realn.bam	6e0791db3c9f4f3d733550a998a04822	15176614126	released
5a72ece1-983d-4d63-9694-844c45c53d28	ba0ffb29-cf65-4905-b67d-e77cfafd742e_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B2-5636	TCGA-B2-5636-10A	Blood Derived Normal	5a72ece1-983d-4d63-9694-844c45c53d28	ba0ffb29-cf65-4905-b67d-e77cfafd742e_wxs_gdc_realn.bam	37059a6387487acf65b605efc8d1d287	38202584237	released
5937d0b0-5fc9-48d2-9910-7e5683f770cf	3f126344-bcdc-485e-b31b-7656298aa2d6_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-A3-3331	TCGA-A3-3331-11A	Solid Tissue Normal	5937d0b0-5fc9-48d2-9910-7e5683f770cf	3f126344-bcdc-485e-b31b-7656298aa2d6_wxs_gdc_realn.bam	7f4745c8a93abbb7eefe928901473f9e	22335656906	released
3264d32a-bbd9-4efb-ab08-d2a8596c6ef0	b801e629-c6f9-454c-a3e5-7fd57f8b1b0b_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-5200	TCGA-BP-5200-11A	Solid Tissue Normal	3264d32a-bbd9-4efb-ab08-d2a8596c6ef0	b801e629-c6f9-454c-a3e5-7fd57f8b1b0b_wxs_gdc_realn.bam	774cff7d1a323672003b8835b1dad2bc	30569914273	released
8645482a-68da-4c90-915c-0b7bd002d69d	a36b2e09-a18e-4b92-ba23-cb501698161c_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5987	TCGA-CZ-5987-11A	Solid Tissue Normal	8645482a-68da-4c90-915c-0b7bd002d69d	a36b2e09-a18e-4b92-ba23-cb501698161c_wxs_gdc_realn.bam	a6198395f59a7ec88442a7c5c8d90616	16141237271	released
ed307afb-42f7-4f6a-8c17-a7eff5e7375c	ccca4bdb-ecc3-478a-ab84-47822fc05435_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5399	TCGA-B0-5399-10A	Blood Derived Normal	ed307afb-42f7-4f6a-8c17-a7eff5e7375c	ccca4bdb-ecc3-478a-ab84-47822fc05435_wxs_gdc_realn.bam	0706a85bd9630d8cbc703435525ee66b	43049958244	released
df911fb5-09fd-4991-91a9-d4ad42f8a856	6cc23233-3e06-4b8e-9c48-de62e5c49ebf_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-5187	TCGA-BP-5187-11A	Solid Tissue Normal	df911fb5-09fd-4991-91a9-d4ad42f8a856	6cc23233-3e06-4b8e-9c48-de62e5c49ebf_wxs_gdc_realn.bam	476915597daade552cc8a524bd867c8e	29338228174	released
db3b16f0-2087-4f71-bb4c-61ada0fe60f8	b4effa58-b677-4f97-9653-38ca864a9114_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-5176	TCGA-BP-5176-11A	Solid Tissue Normal	db3b16f0-2087-4f71-bb4c-61ada0fe60f8	b4effa58-b677-4f97-9653-38ca864a9114_wxs_gdc_realn.bam	341380267361997e5c1b8ac39a8a6d6e	35190978486	released
2f68227c-7c20-40e2-bae7-69a31bdf7c69	8085a4ca-eaa6-417b-84d8-d5fa912dcdc3_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CW-6087	TCGA-CW-6087-11A	Solid Tissue Normal	2f68227c-7c20-40e2-bae7-69a31bdf7c69	8085a4ca-eaa6-417b-84d8-d5fa912dcdc3_wxs_gdc_realn.bam	e0abebcb1c1ecc46a4dbc827972830c7	15385261570	released
5b427b6c-6541-4427-9cdc-5bbd494df521	d060b91c-6151-496a-bd87-d88c1fae20ea_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-6032	TCGA-CJ-6032-11A	Solid Tissue Normal	5b427b6c-6541-4427-9cdc-5bbd494df521	d060b91c-6151-496a-bd87-d88c1fae20ea_wxs_gdc_realn.bam	5549fe98d6edd703bafd7b459d5c0579	16590985450	released
8973b86e-f919-4b7e-9307-f226addc461c	3eddc24f-dc63-45e6-b4db-f40af3af4d35_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5709	TCGA-B0-5709-11A	Solid Tissue Normal	8973b86e-f919-4b7e-9307-f226addc461c	3eddc24f-dc63-45e6-b4db-f40af3af4d35_wxs_gdc_realn.bam	32978b8d5f8fbebdcae88d23b6ad83c2	61086303082	released
178d266f-1564-4cc2-acf3-4557e45472d4	aeb90fcf-ea28-4119-a410-9e7ce8ddcbc9_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-4970	TCGA-BP-4970-11A	Solid Tissue Normal	178d266f-1564-4cc2-acf3-4557e45472d4	aeb90fcf-ea28-4119-a410-9e7ce8ddcbc9_wxs_gdc_realn.bam	6b5b5904c80a0767cc527032a8687abf	10807636673	released
1d894312-8b30-4178-8de5-e8f100a19d6f	b04cb512-8edf-466c-af10-9a2fba9bc4a9_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-4963	TCGA-BP-4963-11A	Solid Tissue Normal	1d894312-8b30-4178-8de5-e8f100a19d6f	b04cb512-8edf-466c-af10-9a2fba9bc4a9_wxs_gdc_realn.bam	3096269e9dfa031e21968f4a000ed6cc	24760780719	released
783a1276-162b-4069-9af7-2558aa4af0e4	acf4697e-e118-46c4-827a-76e2e4ab0124_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-4770	TCGA-BP-4770-11A	Solid Tissue Normal	783a1276-162b-4069-9af7-2558aa4af0e4	acf4697e-e118-46c4-827a-76e2e4ab0124_wxs_gdc_realn.bam	58ff7006f0354724c27a7e7d713e56b1	18946855933	released
3610e4bd-c717-405a-9391-ca1c48ad3bc5	c3df2623-db3a-4d8f-a062-5d2a7ec550a7_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-4945	TCGA-B0-4945-11A	Solid Tissue Normal	3610e4bd-c717-405a-9391-ca1c48ad3bc5	c3df2623-db3a-4d8f-a062-5d2a7ec550a7_wxs_gdc_realn.bam	fd55616e2e367205a6092c296894b976	28155990141	released
c7011b75-de28-4a09-a0d4-93f5a4ecb81e	f74efc75-f8a0-4192-ba8c-22922fc44b5c_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5102	TCGA-B0-5102-11A	Solid Tissue Normal	c7011b75-de28-4a09-a0d4-93f5a4ecb81e	f74efc75-f8a0-4192-ba8c-22922fc44b5c_wxs_gdc_realn.bam	69982f0d0e799f98717f3fa8dcf948d4	20143671666	released
c0937842-cfad-4033-b8a9-31214a3fccb5	8e6102ef-bbc3-4ff7-a3ed-8998150010a3_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B8-4620	TCGA-B8-4620-11A	Solid Tissue Normal	c0937842-cfad-4033-b8a9-31214a3fccb5	8e6102ef-bbc3-4ff7-a3ed-8998150010a3_wxs_gdc_realn.bam	c9b702c05b72339f21cf577abd2ecda3	21932940321	released
24dc9775-dc87-4e69-9b6d-23404213855c	eb4eb312-f11f-4a33-bf85-bb0d4a294c54_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B8-4620	TCGA-B8-4620-11A	Solid Tissue Normal	24dc9775-dc87-4e69-9b6d-23404213855c	eb4eb312-f11f-4a33-bf85-bb0d4a294c54_wxs_gdc_realn.bam	9ea9a0a493e8659e4aed3c41e82bf18f	20374327138	released
2e074a43-fe22-46e2-b344-85a753616242	f4f4157f-10dd-4c1f-a144-f978d004bf95_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-DV-A4VX	TCGA-DV-A4VX-10A	Blood Derived Normal	2e074a43-fe22-46e2-b344-85a753616242	f4f4157f-10dd-4c1f-a144-f978d004bf95_wxs_gdc_realn.bam	dd72adb6525f75232c200bca78846546	13579540912	released
6d1c248a-31ac-4708-b546-924db65ecbec	d2f881a8-f629-40a3-a179-3f8749a51d48_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-5190	TCGA-BP-5190-11A	Solid Tissue Normal	6d1c248a-31ac-4708-b546-924db65ecbec	d2f881a8-f629-40a3-a179-3f8749a51d48_wxs_gdc_realn.bam	7e8450fe4710768721b8e5185f373ea6	28625332827	released
3156227c-e399-439f-945d-41c5e166507d	b879cfef-694b-4868-a523-0e9e27486cd7_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5080	TCGA-B0-5080-11A	Solid Tissue Normal	3156227c-e399-439f-945d-41c5e166507d	b879cfef-694b-4868-a523-0e9e27486cd7_wxs_gdc_realn.bam	e4ca857611923acaeeb24ded34c6a098	43972463852	released
891ce29c-2c46-438b-b1ed-ef96114703da	bd3cecf6-5961-4472-b1dc-a7d96c6da4a1_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRP	TCGA-UZ-A9PX	TCGA-UZ-A9PX-10A	Blood Derived Normal	891ce29c-2c46-438b-b1ed-ef96114703da	bd3cecf6-5961-4472-b1dc-a7d96c6da4a1_wxs_gdc_realn.bam	284114db56f8f9a77e9a087964abe5fe	25228214915	released
43e96f48-1b3c-4356-99d7-a506a1629c13	8ed62715-227b-4192-9773-3ace06869bc7_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRP	TCGA-UZ-A9PQ	TCGA-UZ-A9PQ-10A	Blood Derived Normal	43e96f48-1b3c-4356-99d7-a506a1629c13	8ed62715-227b-4192-9773-3ace06869bc7_wxs_gdc_realn.bam	73a1442bfb84737c9d6308a3988adb2c	10828896842	released
14768838-4000-4f1b-93f9-681a1e2b0a2e	77c1f714-ffa6-4e39-badc-0468276ac71a_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B2-3923	TCGA-B2-3923-10A	Blood Derived Normal	14768838-4000-4f1b-93f9-681a1e2b0a2e	77c1f714-ffa6-4e39-badc-0468276ac71a_wxs_gdc_realn.bam	27dc4ffbc01dfc4a1a8050e116e6f8d6	21782694981	released
07d31fe6-add5-4447-b0dc-b0209b6449e7	36b9ccc1-3562-4b95-92ce-4bc4ea3f3d81_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-A3-3365	TCGA-A3-3365-11A	Solid Tissue Normal	07d31fe6-add5-4447-b0dc-b0209b6449e7	36b9ccc1-3562-4b95-92ce-4bc4ea3f3d81_wxs_gdc_realn.bam	7329bd09726ec29a57b9628b7331ef2d	32523032957	released
32b073e5-256f-49d4-884a-00feef8c93a0	458290e2-8513-482c-bc50-9095a22c24d3_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B2-3923	TCGA-B2-3923-11A	Solid Tissue Normal	32b073e5-256f-49d4-884a-00feef8c93a0	458290e2-8513-482c-bc50-9095a22c24d3_wxs_gdc_realn.bam	95d96541c0de140e6b58d054780a19c3	40785294239	released
81e951b6-a887-4549-9d6a-df9529e2c88a	18405e90-5663-4bf6-a93e-eb84613a8d4c_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-5681	TCGA-CJ-5681-11A	Solid Tissue Normal	81e951b6-a887-4549-9d6a-df9529e2c88a	18405e90-5663-4bf6-a93e-eb84613a8d4c_wxs_gdc_realn.bam	909a1161907899f847f5b92b5406f9c1	39393429163	released
c26cabfb-9e6f-491c-b9e1-be1cc9532688	c417619d-5a8f-4c6d-9df7-056f08fef794_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-4916	TCGA-CJ-4916-11A	Solid Tissue Normal	c26cabfb-9e6f-491c-b9e1-be1cc9532688	c417619d-5a8f-4c6d-9df7-056f08fef794_wxs_gdc_realn.bam	6630fc5a017bdaf5329a18dd24d5a4ab	23648313933	released
1c21eaba-4688-4ef2-9038-d6ec73262024	b0dbab10-a0dc-4e6b-87ba-0e5b6db89083_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-A3-3326	TCGA-A3-3326-11A	Solid Tissue Normal	1c21eaba-4688-4ef2-9038-d6ec73262024	b0dbab10-a0dc-4e6b-87ba-0e5b6db89083_wxs_gdc_realn.bam	90c5ad8ed2db35bbc0d902e91437e967	25325561918	released
70286a19-811b-4d36-8a68-fa9ce7e0ab91	a67d25f5-e704-43d7-8a77-671377f60194_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-A3-A6NL	TCGA-A3-A6NL-11A	Solid Tissue Normal	70286a19-811b-4d36-8a68-fa9ce7e0ab91	a67d25f5-e704-43d7-8a77-671377f60194_wxs_gdc_realn.bam	d769a528c4db412a4946da64b6abde00	12926191560	released
6ef727ac-6527-4250-a505-a5f10e1280d2	24dc7a15-3446-419c-b2be-75107c669f93_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-BP-5182	TCGA-BP-5182-11A	Solid Tissue Normal	6ef727ac-6527-4250-a505-a5f10e1280d2	24dc7a15-3446-419c-b2be-75107c669f93_wxs_gdc_realn.bam	28c7d5d25c231486de6335f20433ffaf	26665547034	released
8dc5bb75-c982-40e0-8f02-c2974a6ca69f	6b061e59-9fc8-4777-89ea-8887bfbba9c1_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5098	TCGA-B0-5098-11A	Solid Tissue Normal	8dc5bb75-c982-40e0-8f02-c2974a6ca69f	6b061e59-9fc8-4777-89ea-8887bfbba9c1_wxs_gdc_realn.bam	d26e07d29d14e3f55ad3789900bc38ba	31341627831	released
fbe62eca-19a2-4caa-ab5e-9b6131e7ed59	8cd05ce6-b8af-45c2-87cb-b9f9c8e9758b_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B8-A54F	TCGA-B8-A54F-10A	Blood Derived Normal	fbe62eca-19a2-4caa-ab5e-9b6131e7ed59	8cd05ce6-b8af-45c2-87cb-b9f9c8e9758b_wxs_gdc_realn.bam	1ceb7bc23bd070a80fca84ef8cc82ff4	13948949675	released
1ed1f8f8-806b-4090-800c-2e9ba3905212	7f87fb18-2e76-4208-b76d-a3990c782aeb_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5453	TCGA-CZ-5453-11A	Solid Tissue Normal	1ed1f8f8-806b-4090-800c-2e9ba3905212	7f87fb18-2e76-4208-b76d-a3990c782aeb_wxs_gdc_realn.bam	fd74d03240cd43ba0b6d411edcab5067	39519979477	released
6202c44e-2b08-4253-bd1a-ed8c8022b2f7	75193f95-bb70-4f8b-90df-9c2ff7df4f8d_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-EU-5905	TCGA-EU-5905-10A	Blood Derived Normal	6202c44e-2b08-4253-bd1a-ed8c8022b2f7	75193f95-bb70-4f8b-90df-9c2ff7df4f8d_wxs_gdc_realn.bam	b3961a3c18439bfcab9609ab803590b2	15184857151	released
4a81b676-94aa-4320-b90c-f4bdbe7aced3	a142559f-374e-45b3-9f77-70c10f462cc3_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B8-4619	TCGA-B8-4619-11A	Solid Tissue Normal	4a81b676-94aa-4320-b90c-f4bdbe7aced3	a142559f-374e-45b3-9f77-70c10f462cc3_wxs_gdc_realn.bam	59f52fa51829f403ec5c05ede0d8fa23	26641628829	released
21e85200-114e-41ef-a86f-c5cfdb2c01aa	2edd8e13-514b-40ec-ace4-86e733c0f94e_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-4634	TCGA-CJ-4634-11A	Solid Tissue Normal	21e85200-114e-41ef-a86f-c5cfdb2c01aa	2edd8e13-514b-40ec-ace4-86e733c0f94e_wxs_gdc_realn.bam	2c2e2272137350d842b6f6d8e8019c64	27974089120	released
97ea7d56-67ea-41fb-b485-cd4c009931ef	54af26e6-d457-44ae-b574-4e74df45fd7c_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CW-5580	TCGA-CW-5580-11A	Solid Tissue Normal	97ea7d56-67ea-41fb-b485-cd4c009931ef	54af26e6-d457-44ae-b574-4e74df45fd7c_wxs_gdc_realn.bam	1d4812dff1f492553c4be5a15b89c7c7	16740867748	released
a3b66414-75e3-4efc-ba38-50d85b26b122	851ae5d5-c3ea-4108-93ea-e383ea566af3_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-AS-3778	TCGA-AS-3778-10A	Blood Derived Normal	a3b66414-75e3-4efc-ba38-50d85b26b122	851ae5d5-c3ea-4108-93ea-e383ea566af3_wxs_gdc_realn.bam	28c10fe793d13382520a50ba1b2b700b	29092575210	released
5bc5335f-ec64-4d48-93ac-d9649eea57ce	21320eba-72ab-45f5-87f4-4f7896d2a727_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5464	TCGA-CZ-5464-11A	Solid Tissue Normal	5bc5335f-ec64-4d48-93ac-d9649eea57ce	21320eba-72ab-45f5-87f4-4f7896d2a727_wxs_gdc_realn.bam	d0bb1aa2d964ac9c26a380b82ce881e1	38811232978	released
9c759f16-3deb-43f4-97b4-5d4afc0acd1e	ee7e6709-2157-4f53-b3ed-5dcee397c04d_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B4-5832	TCGA-B4-5832-10A	Blood Derived Normal	9c759f16-3deb-43f4-97b4-5d4afc0acd1e	ee7e6709-2157-4f53-b3ed-5dcee397c04d_wxs_gdc_realn.bam	430c169405ef90ab5a62b9c3195503e5	15941731208	released
20bda7d8-7659-4db5-9610-167891d28868	4a91a470-3bee-458d-bc64-6d4d99f34620_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-A3-3346	TCGA-A3-3346-11A	Solid Tissue Normal	20bda7d8-7659-4db5-9610-167891d28868	4a91a470-3bee-458d-bc64-6d4d99f34620_wxs_gdc_realn.bam	3679855e6018835f8dc0157b10baf29c	31206527549	released
8c17c63d-9d98-465c-96b9-63402c327dc4	c580da30-e65c-4abb-9903-3749bde02be4_wxs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5400	TCGA-B0-5400-11A	Solid Tissue Normal	8c17c63d-9d98-465c-96b9-63402c327dc4	c580da30-e65c-4abb-9903-3749bde02be4_wxs_gdc_realn.bam	6abe3ecfcefbe17dbb9dc491cc2072cd	40128248845	released
